Parameter,ParameterCode,MethodCode,RecordingMode,CollectionDescription,AnalysisDescription,CollectionType,MethodType,ReferenceMethodID,EquivalentMethod,FederalMDL,MinValue,MaxValue,Digits,RoundTruncateIndicator,Units,CarbonNumber,ChemicalFormula,APP_A_PARAMETERS,AQIPOLLUTANTS,BPOIL,COMBINABLE,CORE_HAPS,CRITERIA,CRITERIAGAS,CRITERIAPM,CSNCARBON,CSNDART,CSNIONS,CSNTRACEELEMENTS,CYLINDER_GASES,DESIGNVALUE,HAPS,IMPROVECARBON,IMPROVE_SPECIATION,KEYSAT,MET,NATTSCOREHAPS,NATTSREQUIRED,NPAPGASES,PAH,PAMS,PAMS_VOC,PEP,PMCOARSE,PM10SPECIATION,PM10_METAL,PM2.5CONTNONREF,PM2.5MASSALLMETHODS,PM2.5MASS/QA,PMP_REQUIRED,QUICKLOOK,SANDWICH,SATWEB,SCHOOLAIRTOXICS,SPECIATION,SPECIATIONCARBON,SPECIATIONCATION/ANION,SPECIATIONMETALS,TARGETSVOC,UATMPCARBONYL,UATMPVOC,VOC,Param-Method,NAAQS
EC CSN PM2.5 LC TOT,88307,847,Intermittent,R & P Model 2025 PM2.5 Sequential Quartz VSCC,STN TOT,PM25 SPECIATION,,,,0.098,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88307-847,FALSE
EC CSN PM2.5 LC TOT,88307,853,Intermittent,R&P MDL2300 PM2.5 Seq Spec Quartz,STN TOT,PM25 SPECIATION,,,,0.163,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88307-853,FALSE
EC CSN PM2.5 LC TOT,88307,860,Continuous,R&P MODEL 5400,STN TOT,PM25 SPECIATION,,,,0.2,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88307-860,FALSE
EC CSN PM2.5 LC TOT,88307,867,Continuous,Sunset Labs,TOT,PM25 SPECIATION,,,,0.2,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88307-867,FALSE
EC CSN PM2.5 LC TOT,88307,873,Intermittent,URG MASS450 Quartz VSCC,STN TOT,PM25 SPECIATION,,,,0.098,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88307-873,FALSE
EC CSN PM2.5 LC TOT,88307,899,Intermittent,Unknown-Unknown,STN TOT,PM25 SPECIATION,,,,0.002,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88307-899,FALSE
Volatile Nitrate PM2.5 LC,88309,832,Intermittent,URG MASS400 Nylon WINS,Ion Chromatography,PM25 SPECIATION,,,,0.003,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88309-832,FALSE
Volatile Nitrate PM2.5 LC,88309,872,Intermittent,URG MASS400 Nylon VCSS,Ion Chromatography,PM25 SPECIATION,,,,0.003,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88309-872,FALSE
Volatile Nitrate PM2.5 LC,88309,882,Intermittent,Model 2025 Dichot Sequential Nylon ,Ion Chromatography,PM25 SPECIATION,,,,0.003,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88309-882,FALSE
Volatile Nitrate PM2.5 LC,88309,893,Intermittent,Model 2025 PM2.5 Sequential Teflon Nylon,Ion Chromatography,PM25 SPECIATION,,,,0.0006,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88309-893,FALSE
Non-volatile Nitrate PM2.5 LC,88310,834,Intermittent,URG MASS400 Teflon WINS,Ion Chromatography,PM25 SPECIATION,,,,0.003,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-834,FALSE
Non-volatile Nitrate PM2.5 LC,88310,845,Intermittent,R & P Model 2025 PM2.5 Sequential Teflon,ION CHROMATOGRAPHY,PM25 SPECIATION,,,,0.0006,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-845,FALSE
Non-volatile Nitrate PM2.5 LC,88310,848,Intermittent,R & P Model 2025 PM2.5 Sequential Quartz VSCC,Ion Chromatography,PM25 SPECIATION,,,,0.027,,,5,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-848,FALSE
Non-volatile Nitrate PM2.5 LC,88310,849,Intermittent,R & P Model 2025 PM2.5 Sequential Teflon VSCC,ION CHROMATOGRAPHY,PM25 SPECIATION,,,,0.0006,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-849,FALSE
Non-volatile Nitrate PM2.5 LC,88310,874,Intermittent,URG MASS400 Teflon VSCC,Ion Chromatography,PM25 SPECIATION,,,,0.003,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-874,FALSE
Non-volatile Nitrate PM2.5 LC,88310,878,Intermittent,Andersen RAAS Quartz,Ion Chromatography,PM25 SPECIATION,,,,0.0625,,50,4,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-878,FALSE
Non-volatile Nitrate PM2.5 LC,88310,885,Intermittent,Model 2025 Dichot Sequential Teflon ,Ion Chromatography,PM25 SPECIATION,,,,0.003,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,SPECIATION CATION/ANION,,,,,,88310-885,FALSE
OCX2 Carbon PM2.5 LC,88311,813,Intermittent,Met One SASS Quartz,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.146,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-813,FALSE
OCX2 Carbon PM2.5 LC,88311,823,Intermittent,Andersen RAAS Quartz,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.134,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-823,FALSE
OCX2 Carbon PM2.5 LC,88311,833,Intermittent,URG MASS450 Quartz WINS,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.059,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-833,FALSE
OCX2 Carbon PM2.5 LC,88311,843,Intermittent,R & P Model 2025 PM2.5 Sequential Quartz,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.059,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-843,FALSE
OCX2 Carbon PM2.5 LC,88311,847,Intermittent,R & P Model 2025 PM2.5 Sequential Quartz VSCC,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.059,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-847,FALSE
OCX2 Carbon PM2.5 LC,88311,853,Intermittent,R&P MDL2300 PM2.5 Seq Spec Quartz,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.09782,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-853,FALSE
OCX2 Carbon PM2.5 LC,88311,873,Intermittent,URG MASS450 Quartz VSCC,Thermal Optical Transmittance,PM25 SPECIATION,,,,0.059,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88311-873,FALSE
Total Carbon PM2.5 LC TOT,88312,813,Intermittent,Met One SASS Quartz,STN TOT,PM25 SPECIATION,,,,0.245,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88312-813,FALSE
Total Carbon PM2.5 LC TOT,88312,860,Continuous,R&P MODEL 5400,THERMAL OXIDATION/CO2 DETECTION,PM25 SPECIATION,,,,0.2,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88312-860,FALSE
Total Carbon PM2.5 LC TOT,88312,867,Continuous,Sunset Labs,TOT,PM25 SPECIATION,,,,0.2,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88312-867,FALSE
Black Carbon PM2.5 at 880 nm,88313,861,Continuous,Magee Scientific AE2100 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-861,FALSE
Black Carbon PM2.5 at 880 nm,88313,862,Continuous,Anderson RTAA_800 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-862,FALSE
Black Carbon PM2.5 at 880 nm,88313,863,Continuous,Thermo-Anderson RTAA_900 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-863,FALSE
Black Carbon PM2.5 at 880 nm,88313,864,Continuous,Magee Scientific AE1600 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-864,FALSE
Black Carbon PM2.5 at 880 nm,88313,865,Continuous,Magee Scientific AE16ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-865,FALSE
Black Carbon PM2.5 at 880 nm,88313,866,Continuous,Magee Scientific AE21ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-866,FALSE
Black Carbon PM2.5 at 880 nm,88313,867,Continuous,Magee Scientific AE21HS Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-867,FALSE
Black Carbon PM2.5 at 880 nm,88313,868,Continuous,TEOM with Magee Scientific AE16 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.1,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-868,FALSE
Black Carbon PM2.5 at 880 nm,88313,869,Continuous,Magee Scientific AE14 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-869,FALSE
Black Carbon PM2.5 at 880 nm,88313,870,Continuous,ThermoFisher Model 5012,MAAP (Multi Angle Absorption Photometer),PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-870,FALSE
Black Carbon PM2.5 at 880 nm,88313,875,Continuous,Met One BC-1050 Black Carbon Monitor,Optical Absorption,PM25 SPECIATION,,,,2,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-875,FALSE
Black Carbon PM2.5 at 880 nm,88313,876,Continuous,Magee Scientific AE22ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-876,FALSE
Black Carbon PM2.5 at 880 nm,88313,877,Continuous,Magee Scientific AE22HS Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-877,FALSE
Black Carbon PM2.5 at 880 nm,88313,878,Continuous,Met One BC-1054 Black Carbon Monitor,Optical Absorption,PM25 SPECIATION,,,,0.1,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-878,FALSE
Black Carbon PM2.5 at 880 nm,88313,879,Continuous,Met One BC-1060 Portable,Optical Absorption,PM25 SPECIATION,,,,0.1,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-879,FALSE
Black Carbon PM2.5 at 880 nm,88313,894,Continuous,Magee AE33/ TAPI M633 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88313-894,FALSE
UV Carbon PM2.5 at 370 nm,88314,866,Continuous,Magee AE21ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-866,FALSE
UV Carbon PM2.5 at 370 nm,88314,867,Continuous,Magee AE21HS Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-867,FALSE
UV Carbon PM2.5 at 370 nm,88314,875,Continuous,Met One BC-1050 Black Carbon Monitor,Optical Absorption,PM25 SPECIATION,,,,2,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-875,FALSE
UV Carbon PM2.5 at 370 nm,88314,876,Continuous,Magee AE22ER Aethalometer,Optical absorpton,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-876,FALSE
UV Carbon PM2.5 at 370 nm,88314,877,Continuous,Magee AE22HS Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-877,FALSE
UV Carbon PM2.5 at 370 nm,88314,878,Continuous,Met One BC-1054 Black Carbon Monitor,Optical Absorption,PM25 SPECIATION,,,,0.1,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-878,FALSE
UV Carbon PM2.5 at 370 nm,88314,879,Continuous,Met One BC-1060 Portable,Optical Absorption,PM25 SPECIATION,,,,0.1,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-879,FALSE
UV Carbon PM2.5 at 370 nm,88314,894,Continuous,Magee AE33/ TAPI M633 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88314-894,FALSE
Optical EC PM2.5 LC TOT,88316,895,Continuous,Sunset Labs,Optical absorption at 660nm,PM25 SPECIATION,,,,0.2,,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIATION,,,,,,,,88316-895,FALSE
Black Carbon  PM2.5 Corrected,88317,861,Continuous,Magee Scientific AE2100 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-861,FALSE
Black Carbon  PM2.5 Corrected,88317,862,Continuous,Anderson RTAA_800 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-862,FALSE
Black Carbon  PM2.5 Corrected,88317,863,Continuous,Thermo-Anderson RTAA_900 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-863,FALSE
Black Carbon  PM2.5 Corrected,88317,864,Continuous,Magee Scientific AE1600 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-864,FALSE
Black Carbon  PM2.5 Corrected,88317,865,Continuous,Magee Scientific AE16ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-865,FALSE
Black Carbon  PM2.5 Corrected,88317,866,Continuous,Magee Scientific AE21ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-866,FALSE
Black Carbon  PM2.5 Corrected,88317,867,Continuous,Magee Scientific AE21HS Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-867,FALSE
Black Carbon  PM2.5 Corrected,88317,868,Continuous,TEOM with Magee Scientific AE16 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.1,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-868,FALSE
Black Carbon  PM2.5 Corrected,88317,869,Continuous,Magee Scientific AE14 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-869,FALSE
Black Carbon  PM2.5 Corrected,88317,870,Continuous,ThermoFisher Model 5012,MAAP (Multi Angle Absorption Photometer),PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-870,FALSE
Black Carbon  PM2.5 Corrected,88317,876,Continuous,Magee Scientific AE22ER Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-876,FALSE
Black Carbon  PM2.5 Corrected,88317,877,Continuous,Magee Scientific AE22HS Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-877,FALSE
Black Carbon  PM2.5 Corrected,88317,894,Continuous,Magee AE33/ TAPI M633 Aethalometer,Optical absorption,PM25 SPECIATION,,,,0.2,-1.9,,2,,Micrograms/cubic meter (LC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88317-894,FALSE
OC PM2.5 LC TOR,88320,805,Intermittent,IMPROVE,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.087,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-805,FALSE
OC PM2.5 LC TOR,88320,809,Intermittent,IMPROVE Module C with Cyclone Inlet-Quartz Filter,OC1+OC2+OC3+OC4+OP (88324+88325+88326+88327+88328),PM25 SPECIATION,,,,0.002,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-809,FALSE
OC PM2.5 LC TOR,88320,815,Intermittent,Met One SASS Quartz,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,1.005,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-815,FALSE
OC PM2.5 LC TOR,88320,816,Intermittent,Met One SASS/SuperSASS Quartz,OC1+OC2+OC3+OC4+(OP(TOR))=(88324+88325+88326+88327+88328),PM25 SPECIATION,,,,0.002,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-816,FALSE
OC PM2.5 LC TOR,88320,825,Intermittent,Andersen RAAS Quartz,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.918,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-825,FALSE
OC PM2.5 LC TOR,88320,827,Intermittent,URG 3000N w/Pall Quartz filter and Cyclone Inlet,OC1+OC2+OC3+OC4+(OP(TOR))=(88324+88325+88326+88327+88328),PM25 SPECIATION,,,,0.002,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-827,FALSE
OC PM2.5 LC TOR,88320,837,Intermittent,URG MASS450 Quartz WINS,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.025,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-837,FALSE
OC PM2.5 LC TOR,88320,838,Intermittent,URG 3000N w/Pall Quartz filter and Cyclone Inlet,OC1+OC2+OC3+OC4+OP (88324+88325+88326+88327+88328),PM25 SPECIATION,,,,0.002,,,3,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-838,FALSE
OC PM2.5 LC TOR,88320,855,Intermittent,R&P MDL2300 PM2.5 Seq Spec Quartz,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.67,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-855,FALSE
OC PM2.5 LC TOR,88320,857,Intermittent,R & P Model 2025 PM2.5 Sequential Quartz,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.402,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-857,FALSE
OC PM2.5 LC TOR,88320,859,Intermittent,R & P Model 2025 PM2.5 Sequential Quartz VSCC,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.402,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-859,FALSE
OC PM2.5 LC TOR,88320,877,Intermittent,URG MASS450 Quartz VSCC,OC1+OC2+OC3+OC4+OP,PM25 SPECIATION,,,,0.025,,,2,R,Micrograms/cubic meter (LC),,,,,,,,,,,,CSN DART,,,,,,IMPROVE CARBON,IMPROVE_SPECIATION,,,,,,,,,,,,,,,,,,,,,SPECIATION,SPECIATION CARBON,,,,,,,88320-877,FALSE
