Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2022-01-28 20",0.135,0.9216,0.4322
"2022-01-28 21",0.279,1.4366,0.6137
"2022-01-28 22",0.4115,1.3148,1.0053
"2022-01-28 23",0.217,0.885,0.7708
"2022-01-29 0",0.2717,0.9654,0.7622
"2022-01-29 1",0.2012,0.9587,0.519
"2022-01-29 4",0.1238,1.056,0.4283
"2022-01-29 5",0.1715,1.3187,0.4612
"2022-01-29 6",0.1686,1.1645,0.4975
"2022-01-29 7",0.2779,0.8332,0.4254
"2022-01-29 8",0.2831,0.9636,0.4042
"2022-01-29 9",0.0703,0.5641,0.3365
"2022-01-29 10",0.0578,0.4479,0.2597
"2022-01-29 11",0.0402,0.1748,0.2238
"2022-01-29 12",0.034,0.1181,0.2093
"2022-01-29 13",0.0232,0,0.1988
"2022-01-29 14",0.0252,0.2243,0.2517
"2022-01-29 15",0.0211,0,0.1938
"2022-01-29 16",0,0,0.1734
"2022-01-29 17",0.0101,0,0.1575
"2022-01-29 18",0.0313,0.1312,0.0885
"2022-01-29 19",0.0414,0,0.1066
"2022-01-29 20",0.28,0.5189,0.3171
"2022-01-29 23",0.3593,1.0613,0.4935
"2022-01-30 3",0.1453,0.9081,0.3972
"2022-01-30 4",0.2047,0.8769,0.3787
"2022-01-30 5",0.1259,1.0061,0.3363
"2022-01-30 6",0.1615,1.0074,0.3474
"2022-01-30 7",0.1869,0.8896,0.4085
"2022-01-30 8",0.2786,1.0531,0.4243
"2022-01-30 9",0.1028,0.569,0.3081
"2022-01-30 10",0.0717,0.616,0.3458
"2022-01-30 11",0.0574,0.4067,0.2832
"2022-01-30 12",0.0407,0.4257,0.2737
"2022-01-30 13",0,0.1782,0.2448
"2022-01-30 14",0.0155,0,0.2138
"2022-01-30 15",0,0,0.2269
"2022-01-30 16",0.0129,0.2353,0.1939
"2022-01-30 17",0.0338,0,0.2681
"2022-01-30 18",0.1389,0.6446,0.3167
"2022-01-30 19",0.2942,0.6786,0.4026
"2022-01-30 20",0.4344,1.0968,0.5299
"2022-01-30 21",0.3509,1.2309,0.584
"2022-01-30 22",0.4836,1.1871,0.7016
"2022-01-30 23",0.2923,1.2617,0.4933
"2022-01-31 0",0.262,1.195,0.4952
"2022-01-31 1",0.1939,0.8967,0.4372
"2022-01-31 4",0.2243,1.3794,0.5275
"2022-01-31 5",0.2697,1.7003,0.5526
"2022-01-31 6",0.224,1.13,0.3857
"2022-01-31 7",0.2795,0.9144,0.415
"2022-01-31 8",0.3045,0.3989,0.4104
"2022-01-31 9",0.3323,0.6473,0.3545
"2022-01-31 10",0.1183,0.9075,0.3702
"2022-01-31 11",0.107,0.4451,0.6179
"2022-01-31 12",0.0632,0.2737,0.3642
"2022-01-31 13",0.0301,0.2253,0.2145
"2022-01-31 14",0,0,0.1884
"2022-01-31 15",0,0,0.2005
"2022-01-31 16",0,0,0.1674
"2022-01-31 17",0,0,0.1231
"2022-01-31 18",0.0275,0.1295,0.1933
"2022-01-31 19",0.0396,0,0.1343
"2022-01-31 20",0.064,0.2704,0.1802
"2022-01-31 21",0.215,0.5828,0.3168
"2022-01-31 22",0.0573,0.1995,0.2212
"2022-01-31 23",0.0184,0.0858,0.142
"2022-02-01 2",0.0735,0.6187,0.3391
"2022-02-01 3",0.0065,0.3777,0.3046
"2022-02-01 4",0.0656,0.4032,0.2627
"2022-02-01 5",0.1524,0.4722,0.241
"2022-02-01 6",0.3042,0.4251,0.2797
"2022-02-01 7",0.2436,0.4124,0.2423
"2022-02-01 8",0.4887,0.4247,0.381
"2022-02-01 9",0.0948,0.3386,0.3229
"2022-02-01 10",0.0264,0,0.2313
"2022-02-01 11",0,0,0.1627
"2022-02-01 12",0,0,0.1414
"2022-02-01 13",0,0,0.1959
"2022-02-01 14",0,0,0.1371
"2022-02-01 15",0,0,0
"2022-02-01 16",0,0,0.1751
"2022-02-01 17",0,0,0.1023
"2022-02-01 18",0,0.0943,0.1024
"2022-02-01 19",0.0487,0,0.2313
"2022-02-01 20",0.0622,0.1802,0.1776
"2022-02-01 21",0,0.0811,0.2193
"2022-02-01 22",0,0,0.1266
"2022-02-01 23",0,0,0.1566
"2022-02-02 0",0.0369,0,0.1984
"2022-02-02 1",0.0241,0.1757,0.1528
"2022-02-02 4",0,0,0.1832
"2022-02-02 5",0,0,0.1621
"2022-02-02 6",0.013,0.1015,0.1623
"2022-02-02 7",0.0352,0.1251,0.1651
"2022-02-02 8",0.0546,0,0.1764
"2022-02-02 9",0.0445,0,0.2004
"2022-02-02 10",0.0255,0,0.1533
"2022-02-02 11",0.0217,0,0.1583
"2022-02-02 12",0,0,0.1457
"2022-02-02 13",0,0,0.1009
"2022-02-02 14",0,0,0.0682
"2022-02-02 15",0,0,0.1248
"2022-02-02 16",0,0,0.1814
"2022-02-02 17",0,0,0.0964
"2022-02-02 18",0.0191,0,0.104
"2022-02-02 19",0.0511,0,0.1562
"2022-02-02 20",0.0607,0.2454,0.1286
"2022-02-02 21",0.0317,0,0.1689
"2022-02-02 22",0.0369,0,0.2241
"2022-02-02 23",0.0183,0.1388,0.1322
"2022-02-03 2",0.056,0.3273,0.2579
"2022-02-03 3",0.0549,0.2778,0.2112
"2022-02-03 4",0.0271,0.2127,0.2797
"2022-02-03 5",0.035,0.3105,0.2373
"2022-02-03 6",0.1419,0.7028,0.2687
"2022-02-03 7",0.0754,0.4869,0.2513
"2022-02-03 8",0.1643,0.2754,0.2204
"2022-02-03 9",0.0453,0.1073,0.1659
"2022-02-03 10",0.0422,0,0.1462
"2022-02-03 11",0.0816,0.2969,0.2387
"2022-02-03 12",0.0245,0,0.1526
"2022-02-03 13",0,0,0.1398
"2022-02-03 14",0,0,0.1726
"2022-02-03 15",0,0,0.1096
"2022-02-03 16",0,0,0.0721
"2022-02-03 17",0,0,0.0819
"2022-02-03 18",0.0153,0,0.1111
"2022-02-03 19",0.0646,0.1336,0.1553
"2022-02-03 20",0.0473,0.1358,0.1748
"2022-02-03 21",0.0158,0,0.154
"2022-02-03 22",0.0258,0.1529,0.1864
"2022-02-03 23",0.0567,0.2342,0.2356
"2022-02-04 0",0.0537,0.262,0.1638
"2022-02-04 1",0.0762,0.3433,0.2277
"2022-02-04 4",0.0896,0.5545,0.3499
"2022-02-04 5",0.056,0.4097,0.2095
"2022-02-04 6",0.0839,0.3853,0.2653
"2022-02-04 7",0.2211,0.3534,0.2545
"2022-02-04 8",0.0229,0.1984,0.2347
"2022-02-04 9",0.0487,0,0.225
"2022-02-04 10",0.0188,0.0801,0.122
"2022-02-04 11",0,0,0.1795
"2022-02-04 12",0,0,0.2444
"2022-02-04 13",0.0791,0.1349,0.1614
"2022-02-04 14",0.0203,0,0.1061
"2022-02-04 15",0.0103,0.1136,0.1641
"2022-02-04 16",0,0,0.1716
"2022-02-04 17",0,0,0.1814
"2022-02-04 18",0.0711,0,0.1806
"2022-02-04 19",0.1794,0.3206,0.2818
"2022-02-04 20",0.1083,0,0.2116
"2022-02-04 21",0.1087,0.1976,0.2683
"2022-02-04 22",0.1362,0.3595,0.2941
"2022-02-04 23",0.1757,0.5504,0.2865
"2022-02-05 2",0.1161,0.7458,0.352
"2022-02-05 3",0.1264,0.6734,0.3782
"2022-02-05 4",0.1063,0.758,0.3051
"2022-02-05 5",0.1881,0.722,0.338
"2022-02-05 6",0.2284,0.7829,0.3375
"2022-02-05 7",0.2239,0.5643,0.3398
"2022-02-05 8",0.3172,0.6123,0.3384
"2022-02-05 9",0.0454,0,0.1759
"2022-02-05 10",0.0552,0,0.2786
"2022-02-05 11",0.0172,0.1572,0.1921
"2022-02-05 12",0.0263,0,0.2377
"2022-02-05 13",0.0209,0,0.1694
"2022-02-05 14",0,0,0.138
"2022-02-05 15",0,0,0.0751
"2022-02-05 16",0,0,0
"2022-02-05 17",0,0,0.1028
"2022-02-05 18",0.0899,0,0.1787
"2022-02-05 19",0.2424,1.528,0.2833
"2022-02-05 20",0.0848,0.3216,0.2605
"2022-02-05 23",0.3184,0.7855,0.4338
"2022-02-06 0",0.2897,0.8971,0.4329
"2022-02-06 1",0.1632,0.8522,0.4189
"2022-02-06 5",0.2232,1.0825,0.4584
"2022-02-06 6",0.1752,0.8061,0.4069
"2022-02-06 7",0.2277,0.7417,0.4669
"2022-02-06 8",0.2578,0.7796,0.4339
"2022-02-06 9",0.0398,0.4156,0.2379
"2022-02-06 10",0.0203,0.1336,0.1775
"2022-02-06 11",0,0,0.1971
"2022-02-06 12",0,0,0.1939
"2022-02-06 13",0,0,0.1806
"2022-02-06 14",0,0,0.0991
"2022-02-06 15",0,0,0.0708
"2022-02-06 16",0,0,0.1799
"2022-02-06 17",0,0,0
"2022-02-06 18",0.0228,0.1582,0.1261
"2022-02-06 19",0.0603,0,0.1668
"2022-02-06 20",0.2252,0.476,0.2937
"2022-02-06 21",0.3057,0.8495,0.4202
"2022-02-06 22",0.2538,0.8501,0.3599
"2022-02-06 23",0.2869,0.8783,0.3931
"2022-02-07 2",0.0714,0.5448,0.2301
"2022-02-07 3",0.092,0.4026,0.2956
"2022-02-07 4",0.0401,0.397,0.2242
"2022-02-07 5",0.1102,0.4161,0.3046
"2022-02-07 6",0.1893,0.669,0.3352
"2022-02-07 7",0.2972,0.4817,0.2984
"2022-02-07 8",0.3227,0.5531,0.3714
"2022-02-07 9",0.0747,0.3538,0.2187
"2022-02-07 10",0.0442,0,0.1662
"2022-02-07 11",0.0551,0.0903,0.2049
"2022-02-07 12",0,0.2074,0.1588
"2022-02-07 13",0,0,0.1181
"2022-02-07 14",0,0,0.1537
"2022-02-07 15",0.0088,0.2048,0.1724
"2022-02-07 16",0.0178,0,0.208
"2022-02-07 17",0.0162,0,0.1894
"2022-02-07 18",0.09,0.1848,0.116
"2022-02-07 19",0.3139,0.8119,0.396
"2022-02-07 20",0.2681,0.885,0.4538
"2022-02-07 21",0.2813,0.706,0.4841
"2022-02-07 22",0.3716,0.7964,0.4861
"2022-02-07 23",0.2987,0.9876,0.5325
"2022-02-08 0",0.1931,0.7634,0.4091
"2022-02-08 1",0.2234,0.8782,0.3879
"2022-02-08 4",0.1207,0.7631,0.4214
"2022-02-08 5",0.1385,0.81,0.339
"2022-02-08 6",0.1962,0.7394,0.3774
"2022-02-08 7",0.2824,0.6874,0.4354
"2022-02-08 8",0.5763,0.7373,0.5839
"2022-02-08 9",0.0858,0.2552,0.208
"2022-02-08 10",0.0716,0,0.2736
"2022-02-08 11",0.0556,0.6824,0.3859
"2022-02-08 12",0.069,0.8233,0.3722
"2022-02-08 13",0.0309,0.2907,0.3029
"2022-02-08 14",0.0127,0.1068,0.206
"2022-02-08 15",0,0,0.1137
"2022-02-08 16",0,0,0.1615
"2022-02-08 17",0.0211,0.1992,0.2109
"2022-02-08 18",0.0484,0.1966,0.209
"2022-02-08 19",0.1629,0.3439,0.2737
"2022-02-08 20",0.2806,0.8247,0.4112
"2022-02-08 21",0.3602,0.813,0.5102
"2022-02-08 22",0.3083,1.2066,0.5083
"2022-02-08 23",0.2844,0.9043,0.4065
"2022-02-09 2",0.0869,0.6909,0.3543
"2022-02-09 3",0.1622,0.7708,0.4165
"2022-02-09 4",0.0919,0.9503,0.35
"2022-02-09 5",0.1144,0.8019,0.379
"2022-02-09 6",0.1897,0.7821,0.3961
"2022-02-09 7",0.2847,0.7254,0.4665
"2022-02-09 8",0.4967,0.6897,0.5011
"2022-02-09 9",0.105,0.4079,0.2953
"2022-02-09 10",0.092,0.8922,0.379
"2022-02-09 11",0.0848,1.2669,0.4881
"2022-02-09 12",0.0191,0,0.2331
"2022-02-09 13",0,0,0.1781
"2022-02-09 14",0,0,0.1625
"2022-02-09 15",0.0177,0,0.1615
"2022-02-09 16",0,0,0.1722
"2022-02-09 17",0.0154,0,0.1165
"2022-02-09 18",0.027,0.143,0.2107
"2022-02-09 19",0.0605,0.2212,0.2135
"2022-02-09 20",0.0569,0.2449,0.2943
"2022-02-09 21",0.0852,0.2003,0.2827
"2022-02-09 22",0.0449,0.3866,0.3094
"2022-02-09 23",0.0601,0.345,0.291
"2022-02-10 2",0.162,0.9623,0.5505
"2022-02-10 3",0.1669,0.8515,0.4501
"2022-02-10 4",0.1392,0.8317,0.401
"2022-02-10 5",0.2734,0.9706,0.4728
"2022-02-10 6",0.2492,0.9451,0.4752
"2022-02-10 7",0.337,1.0418,0.5392
"2022-02-10 8",0.4891,0.6127,0.5054
"2022-02-10 9",DA,DA,DA
"2022-02-10 10",DA,DA,DA
"2022-02-10 11",0,0,0.1596
"2022-02-10 12",0,0.1185,0.2493
"2022-02-10 13",0.023,0.2296,0.2237
"2022-02-10 14",0,0,0.0863
"2022-02-10 15",0,0,0.1253
"2022-02-10 16",0,0,0.1022
"2022-02-10 17",0,0,0.1294
"2022-02-10 18",0.1125,0.3397,0.2322
"2022-02-10 19",0.0958,0.3913,0.2735
"2022-02-10 20",0.0593,0.2683,0.2389
"2022-02-10 21",0.1273,0.3924,0.2707
"2022-02-10 22",0.0811,0.3802,0.1976
"2022-02-10 23",0.1432,0.591,0.3052
"2022-02-11 0",0.2023,0.7984,0.3675
"2022-02-11 1",0.176,0.8357,0.427
"2022-02-11 4",0.1221,0.9274,0.346
"2022-02-11 5",0.1892,1.1325,0.4167
"2022-02-11 6",0.2498,0.962,0.3966
"2022-02-11 7",0.3417,0.7826,0.4048
"2022-02-11 8",0.4288,0.7123,0.4124
"2022-02-11 9",0.0603,0.3138,0.262
"2022-02-11 10",0.0664,0.4635,0.2427
"2022-02-11 11",0.0333,0.2326,0.2101
"2022-02-11 12",0.0307,0.299,0.2221
"2022-02-11 13",0.0154,0,0.1684
"2022-02-11 14",0,0,0.1635
"2022-02-11 15",0,0,0.1378
"2022-02-11 16",0,0,0.0793
"2022-02-11 17",0,0.0995,0.1657
"2022-02-11 18",0.033,0.193,0.2377
"2022-02-11 19",0.0506,0,0.1956
"2022-02-11 20",0.0665,0.4592,0.3481
"2022-02-11 21",0.1465,0.5045,0.3392
"2022-02-11 22",0.2346,0.7204,0.4026
"2022-02-11 23",0.2427,0.861,0.4448
"2022-02-12 2",0.0696,0.3607,0.3761
"2022-02-12 3",0.0995,0.6935,0.4393
"2022-02-12 4",0.1248,1.1786,0.5405
"2022-02-12 5",0.1361,0.7648,0.3939
"2022-02-12 6",0.1468,0.6399,0.384
"2022-02-12 7",0.2397,1.0478,0.4795
"2022-02-12 8",0.2805,0.5649,0.3489
"2022-02-12 9",0.0455,0,0.2188
"2022-02-12 10",0.0145,0.343,0.1626
"2022-02-12 11",0.0171,0.2291,0.1962
"2022-02-12 12",0,0.1235,0.1538
"2022-02-12 13",0,0,0.1922
"2022-02-12 14",0,0,0.1163
"2022-02-12 15",0,0,0.2233
"2022-02-12 16",0,0,0.1488
"2022-02-12 17",0,0,0.1371
"2022-02-12 18",0.0311,0.1286,0.1464
"2022-02-12 19",0.0874,0.4305,0.2689
"2022-02-12 20",0.2553,0.7119,0.3656
"2022-02-12 23",0.3956,0.6853,0.4272
"2022-02-13 0",0.3218,0.7429,0.4041
"2022-02-13 1",0.2652,0.7627,0.4205
"2022-02-13 5",0.1228,0.7469,0.4127
"2022-02-13 6",0.1373,0.6638,0.376
"2022-02-13 7",0.2667,0.7574,0.3434
"2022-02-13 8",0.2396,0.7521,0.3856
"2022-02-13 9",0.0466,0,0.2395
"2022-02-13 10",0.0193,0.098,0.1596
"2022-02-13 11",0.0192,0,0.157
"2022-02-13 12",0,0.1286,0.1603
"2022-02-13 13",0,0.1104,0.1767
"2022-02-13 14",0,0.1245,0.1591
"2022-02-13 15",0,0,0.1203
"2022-02-13 16",0,0,0.175
"2022-02-13 17",0.0111,0,0.1504
"2022-02-13 18",0.0394,0,0.215
"2022-02-13 19",0.0756,0.2661,0.2015
"2022-02-13 20",0.1995,0.8362,0.352
"2022-02-13 21",0.3298,1.2526,0.5462
"2022-02-13 22",0.3911,1.3114,0.5096
"2022-02-13 23",0.3069,1.0042,0.6296
"2022-02-14 2",0.1505,0.9167,0.3975
"2022-02-14 3",0.1132,0.8629,0.3474
"2022-02-14 4",0.1191,0.8376,0.4301
"2022-02-14 5",0.1694,0.741,0.4089
"2022-02-14 6",0.2656,0.8249,0.3747
"2022-02-14 7",0.3514,0.735,0.4348
"2022-02-14 8",0.5491,0.7925,0.5992
"2022-02-14 9",0.1222,0.2566,0.2429
"2022-02-14 10",0.0684,0.2117,0.245
"2022-02-14 11",0.0339,0,0.1885
"2022-02-14 12",0.0216,0.1372,0.1688
"2022-02-14 13",0.0162,0,0.0966
"2022-02-14 14",0,0,0.1572
"2022-02-14 15",0,0,0
"2022-02-14 16",0,0.1229,0.1185
"2022-02-14 17",0.0225,0,0.1426
"2022-02-14 18",0.0843,0.1848,0.1918
"2022-02-14 19",0.2265,0.4198,0.2488
"2022-02-14 20",0.298,0.8774,0.4297
"2022-02-14 21",0.2021,0.7768,0.3682
"2022-02-14 22",0.13,0.3848,0.2985
"2022-02-14 23",0.0307,0.1602,0.2404
"2022-02-15 0",0,0.1274,0.1405
"2022-02-15 1",0.0188,0.2024,0.1738
"2022-02-15 4",0.0434,0.4329,0.2927
"2022-02-15 5",0.0637,0.3949,0.2183
"2022-02-15 6",0.1253,0.441,0.2712
"2022-02-15 7",0.2881,0.918,0.4988
"2022-02-15 8",0.0544,0,0.3016
"2022-02-15 9",0.02,0.1337,0.1506
"2022-02-15 10",0.0296,0.0851,0.0822
"2022-02-15 11",0,0.1413,0.169
"2022-02-15 12",0,0.1506,0.074
"2022-02-15 13",0,0.0982,0
"2022-02-15 14",0,0.1761,0.1461
"2022-02-15 15",0.0121,0,0.1954
"2022-02-15 16",0,0,0.1603
"2022-02-15 17",0,0,0.1198
"2022-02-15 18",0.0216,0.1168,0.1518
"2022-02-15 19",0,0.1149,0.1309
"2022-02-15 20",0,0.1251,0.1168
"2022-02-15 21",0,0,0.1515
"2022-02-15 22",0,0,0
"2022-02-15 23",0.0203,0,0.1626
"2022-02-16 2",0,0,0.3044
"2022-02-16 3",0,0,0.1268
"2022-02-16 4",0.0372,0.2686,0.2084
"2022-02-16 5",0.0358,0,0.2523
"2022-02-16 6",0.0237,0,0.1727
"2022-02-16 7",0.0351,0,0.1424
"2022-02-16 8",0.0199,0.3457,0.2192
"2022-02-16 9",0,0,0.1688
"2022-02-16 10",0,0,0.1296
"2022-02-16 11",0.0114,0.2962,0.1647
"2022-02-16 12",0,0,0.1894
"2022-02-16 13",0,0,0.1841
"2022-02-16 14",0,0,0.1564
"2022-02-16 15",0,0,0.1676
"2022-02-16 16",0,0.1826,0.0948
"2022-02-16 17",0,0,0.1278
"2022-02-16 18",0,0.2066,0.1501
"2022-02-16 19",0.0364,0.2075,0.1858
"2022-02-16 20",0.0446,0.1532,0.2079
"2022-02-16 21",0,0,0.1317
"2022-02-16 22",0.0497,0,0.1143
"2022-02-16 23",0.0503,0.351,0.1993
"2022-02-17 0",0.0839,0.5135,0.2812
"2022-02-17 1",0.1144,0.5887,0.2751
"2022-02-17 4",0.0946,0.5614,0.4032
"2022-02-17 5",0.1124,0.5751,0.2818
"2022-02-17 6",0.1133,0.4092,0.2658
"2022-02-17 7",0.1489,0.333,0.2555
"2022-02-17 8",0.1919,0.4375,0.2382
"2022-02-17 9",0.0883,0,0.1883
"2022-02-17 10",0.0575,0,0.2065
"2022-02-17 11",0.0626,0,0.1784
"2022-02-17 12",0,0,0.1267
"2022-02-17 13",0,0.1145,0.2306
"2022-02-17 14",0,0,0.1551
"2022-02-17 15",0,0,0.1233
"2022-02-17 16",0,0,0.0879
"2022-02-17 17",0,0,0
"2022-02-17 18",0.0255,0,0.1408
"2022-02-17 19",0.0993,0.2764,0.2237
"2022-02-17 20",0.0993,0.4395,0.2463
"2022-02-17 21",0.0351,0.1737,0.1378
"2022-02-17 22",0.0255,0,0.175
"2022-02-17 23",0.029,0.1587,0.1148
"2022-02-18 2",0.0648,0.4084,0.2667
"2022-02-18 3",0.0781,0.6898,0.2918
"2022-02-18 4",0.104,0.5493,0.2996
"2022-02-18 5",0.0465,0.3561,0.2353
"2022-02-18 6",0.2366,0.7119,0.2882
"2022-02-18 7",0.1962,0.4543,0.2696
"2022-02-18 8",0.2424,0.4052,0.2496
"2022-02-18 9",0.1657,0.353,0.265
"2022-02-18 10",0.1511,0,0.1767
"2022-02-18 11",0.1485,0,0.1301
"2022-02-18 12",0,0.1201,0.1347
"2022-02-18 13",0,0,0.1213
"2022-02-18 14",0,0,0.1235
"2022-02-18 15",0,0,0.1248
"2022-02-18 16",0,0.1121,0.0909
"2022-02-18 17",0,0,0.0936
"2022-02-18 18",0.051,0.1934,0.1811
"2022-02-18 19",0.0309,0.1139,0.1924
"2022-02-18 20",0.0405,0.2491,0.2669
"2022-02-18 21",0.0593,0.4113,0.2384
"2022-02-18 22",0.0343,0.1908,0.2035
"2022-02-18 23",0.1163,1.0132,0.2342
"2022-02-19 0",0.0913,0.6274,0.2817
"2022-02-19 1",0.1041,0.5022,0.2783
"2022-02-19 4",0.0832,0.7371,0.3576
"2022-02-19 5",0.1102,0.8661,0.3651
"2022-02-19 6",0.1724,0.8095,0.4149
"2022-02-19 7",0.2098,0.5987,0.3186
"2022-02-19 8",0.1617,0.4769,0.2586
"2022-02-19 9",0.0295,0.3869,0.1648
"2022-02-19 10",0,0.177,0.1605
"2022-02-19 11",0,0,0.1275
"2022-02-19 12",0,0.2304,0.1145
"2022-02-19 13",0,0,0.0856
"2022-02-19 14",0,0.0932,0
"2022-02-19 15",0,0,0.0849
"2022-02-19 16",0,0,0
"2022-02-19 17",0,0,0.1204
"2022-02-19 18",0.0303,0.1939,0.129
"2022-02-19 19",0.1588,0.4089,0.2248
"2022-02-19 20",0.0942,0.485,0.1472
"2022-02-19 23",0.0736,0.2931,0.2401
"2022-02-20 3",0.1108,0.5036,0.3142
"2022-02-20 4",0.0724,0.6689,0.2476
"2022-02-20 5",0.0967,0.626,0.2937
"2022-02-20 6",0.0947,0.6875,0.2821
"2022-02-20 7",0.2089,0.5324,0.2815
"2022-02-20 8",0.1562,0.4649,0.281
"2022-02-20 9",0,0,0.2089
"2022-02-20 10",0,0.1208,0.1609
"2022-02-20 11",0,0,0.0706
"2022-02-20 12",0,0,0
"2022-02-20 13",0,0,0.073
"2022-02-20 14",0,0,0
"2022-02-20 15",0,0,0.0811
"2022-02-20 16",0.0218,0.1466,0.1111
"2022-02-20 17",0,0,0.1468
"2022-02-20 18",0.0128,0,0.0925
"2022-02-20 19",0.0193,0,0.0716
"2022-02-20 20",0,0,0.1553
"2022-02-20 21",0,0,0.1336
"2022-02-20 22",0,0,0.1022
"2022-02-20 23",0,0.1961,0.1047
"2022-02-21 0",0,0,0.1414
"2022-02-21 1",0,0,0.0863
"2022-02-21 4",0,0,0.1139
"2022-02-21 5",0,0,0.0802
"2022-02-21 6",0.0171,0,0.1068
"2022-02-21 7",0.0251,0.1413,0.1463
"2022-02-21 8",0.0363,0.1377,0.1364
"2022-02-21 9",0.0456,0.2648,0.2172
"2022-02-21 10",0.0123,0,0.1414
"2022-02-21 11",0,0,0.1228
"2022-02-21 12",0,0,0.1015
"2022-02-21 13",0,0,0.0747
"2022-02-21 14",0,0,0
"2022-02-21 15",0,0.277,0
"2022-02-21 16",0,0,0
"2022-02-21 17",0,0,0.087
"2022-02-21 18",0,0.1887,0.1754
"2022-02-21 19",0,0,0
"2022-02-21 20",0.0234,0,0
"2022-02-21 21",0.0158,0,0
"2022-02-21 22",0.0509,0,0.1835
"2022-02-21 23",0.0453,0.2418,0.1867
"2022-02-22 2",0.0213,0,0.1986
"2022-02-22 3",0.0334,0,0
"2022-02-22 4",0.0188,0.106,0
"2022-02-22 5",0,0,0.1264
"2022-02-22 6",0.0334,0,0.0812
"2022-02-22 7",0.0477,0.1235,0.1499
"2022-02-22 8",0.0334,0,0.1566
"2022-02-22 9",0.0121,0,0
"2022-02-22 10",0,0,0.2277
"2022-02-22 11",0.1079,0,0.0858
"2022-02-22 12",0,0,0.0689
"2022-02-22 13",0,0,0
"2022-02-22 14",0,0,0
"2022-02-22 15",0,0,0
"2022-02-22 16",0,0,0
"2022-02-22 17",0,0,0
"2022-02-22 18",0,0,0
"2022-02-22 19",0,0,0
"2022-02-22 20",0,0,0
"2022-02-22 21",0,0,0
"2022-02-22 22",0,0,0
"2022-02-22 23",0,0,0
"2022-02-23 0",0,0,0.1036
"2022-02-23 1",0,0,0
"2022-02-23 4",0,0,0.1282
"2022-02-23 5",0,0,0.0893
"2022-02-23 6",0,0,0.0714
"2022-02-23 7",0,0,0
"2022-02-23 8",0,0,0.0703
"2022-02-23 9",0,0,0.0735
"2022-02-23 10",0,0,0.0785
"2022-02-23 11",0,0,0
"2022-02-23 12",0.1818,0,0
"2022-02-23 13",0,0,0.0706
"2022-02-23 14",0,0,0
"2022-02-23 15",0,0,0.0963
"2022-02-23 16",0,0,0
"2022-02-23 17",0,0,0.1293
"2022-02-23 18",0,0,0.1084
"2022-02-23 19",0,0.163,0.0829
"2022-02-23 20",0,0,0.125
"2022-02-23 21",0,0,0.1159
"2022-02-23 22",0,0,0
"2022-02-23 23",0,0,0
"2022-02-24 2",0,0,0.2192
"2022-02-24 3",0.0159,0,0.2239
"2022-02-24 4",0.0373,0,0.161
"2022-02-24 5",0.034,0,0.1458
"2022-02-24 6",0.0376,0.5148,0.2048
"2022-02-24 7",0.2015,1.0721,0.3235
"2022-02-24 8",0.0512,0.3308,0.2003
"2022-02-24 9",0.0332,0,0.1599
"2022-02-24 10",0,0,0.1749
"2022-02-24 11",0,0,0.1599
"2022-02-24 12",0.0089,0,0.1116
"2022-02-24 13",0,0,0.1126
"2022-02-24 14",0,0,0
"2022-02-24 15",0,0,0
"2022-02-24 16",0,0,0.0806
"2022-02-24 17",0,0,0.0843
"2022-02-24 18",0,0,0.0905
"2022-02-24 19",0,0,0.1036
"2022-02-24 20",0.0351,0,0.0856
"2022-02-24 21",0.0239,0,0.0901
"2022-02-24 22",0,0,0.1597
"2022-02-24 23",0.0071,0,0
"2022-02-25 0",0,0,0
"2022-02-25 1",0,0,0
"2022-02-25 4",0,0,0.2027
"2022-02-25 5",0.0238,0,0.2081
"2022-02-25 6",0.1093,0.5648,0.1694
"2022-02-25 7",0.1523,0.3517,0.2577
"2022-02-25 8",0.0469,0,0.1267
"2022-02-25 9",0.096,0,0.1873
"2022-02-25 10",0.0147,0,0.1587
"2022-02-25 11",0,0,0.1199
"2022-02-25 12",0,0,0
"2022-02-25 13",0,0,0.0793
"2022-02-25 14",0,0,0
"2022-02-25 15",0,0,0.0708
"2022-02-25 16",0.0203,0,0.1302
"2022-02-25 17",0.0171,0,0
"2022-02-25 18",0,0,0
"2022-02-25 19",0,0,0.1033
"2022-02-25 20",0.0763,0,0.116
"2022-02-25 21",0,0,0.0781
"2022-02-25 22",0.0237,0,0.09
"2022-02-25 23",0,0,0.1083
"2022-02-26 2",0.0156,0,0.1935
"2022-02-26 3",0,0,0
"2022-02-26 4",0.0206,0,0.1713
"2022-02-26 5",0.0129,0,0.1174
"2022-02-26 6",0,0,0.1175
"2022-02-26 7",0.0955,0.3358,0.1724
"2022-02-26 8",0.0378,0.1846,0.1767
"2022-02-26 9",0,0,0
"2022-02-26 10",0,0,0.1879
"2022-02-26 11",0,0,0.1163
"2022-02-26 12",0,0,0.1148
"2022-02-26 13",0,0,0
"2022-02-26 14",0,0,0.1263
"2022-02-26 15",0,0,0.0885
"2022-02-26 16",0,0,0
"2022-02-26 17",0,0,0.1114
"2022-02-26 18",0,0,0.1062
"2022-02-26 19",0.0266,0,0.0797
"2022-02-26 20",0.0485,0,0
"2022-02-26 23",0.0428,0.2042,0.208
"2022-02-27 0",0.0958,0.264,0.19
"2022-02-27 1",0.0346,0.2252,0.1652
